ticket_id,customer_id,booking_id,agent_id,issue_type,channel,country,created_at,wait_time,resolution_time,csat_score,escalated,refund_requested,sla_breached
TKT0000210,CUST003872,BKG0019755,AGT0002,Payment Issue,email,Singapore,2023-06-15 09:31:00,76,111,3,False,True,True
TKT0000211,CUST005440,BKG0037299,AGT0104,Refund Inquiry,chat,Singapore,2023-03-01 00:00:00,10,19,5,False,True,False
TKT0000212,CUST017039,BKG0042747,AGT0082,Cancellation Request,email,India,2023-12-22 21:20:00,49,63,4,False,False,True
TKT0000213,CUST017741,BKG0029516,AGT0004,Cancellation Request,chat,Thailand,2023-10-01 08:17:00,11,11,5,False,False,False
TKT0000214,CUST002357,BKG0020098,AGT0089,Booking Modification,email,India,2023-08-22 14:58:00,35,48,4,True,False,True
TKT0000215,CUST011731,BKG0023384,AGT0030,Booking Modification,chat,Indonesia,2023-02-10 00:22:00,7,20,2,False,False,False
TKT0000216,CUST014849,BKG0024629,AGT0109,Booking Modification,call,Vietnam,2023-01-10 07:26:00,17,17,4,False,False,False
TKT0000217,CUST008712,BKG0010085,AGT0117,Refund Inquiry,call,Thailand,2024-01-19 19:18:00,21,21,4,False,False,False
TKT0000218,CUST012220,BKG0030441,AGT0036,Booking Modification,chat,Vietnam,2023-10-13 09:09:00,17,17,4,False,False,False
TKT0000219,CUST002598,BKG0029639,AGT0108,Booking Modification,chat,India,2023-02-04 08:40:00,8,8,5,False,False,False
TKT0000220,CUST007821,BKG0020836,AGT0134,Cancellation Request,email,Singapore,2024-07-12 12:35:00,62,96,3,False,False,True
TKT0000221,CUST002888,BKG0021739,AGT0138,Payment Issue,call,Philippines,2023-07-17 07:19:00,15,25,3,False,True,False
TKT0000222,CUST010104,BKG0042610,AGT0140,Refund Inquiry,chat,India,2023-03-12 08:06:00,16,28,4,False,True,False
TKT0000223,CUST009860,BKG0030489,AGT0138,Hotel Complaint,chat,Philippines,2024-05-23 13:08:00,10,10,5,False,True,False
TKT0000224,CUST011313,BKG0036013,AGT0088,Hotel Complaint,chat,Indonesia,2023-05-21 00:57:00,8,10,3,False,True,False
TKT0000225,CUST011561,BKG0003952,AGT0069,Cancellation Request,call,Indonesia,2023-10-03 11:50:00,24,37,4,False,True,False
TKT0000226,CUST000204,BKG0038127,AGT0056,Payment Issue,call,Indonesia,2024-11-08 12:44:00,30,41,3,False,True,False
TKT0000227,CUST011942,BKG0005885,AGT0121,Refund Inquiry,call,Philippines,2023-08-07 14:28:00,17,17,4,False,True,False
TKT0000228,CUST013776,BKG0041799,AGT0054,Refund Inquiry,chat,Thailand,2023-04-04 11:50:00,12,20,4,False,True,False
TKT0000229,CUST006221,BKG0049461,AGT0008,Refund Inquiry,email,India,2024-11-28 13:44:00,49,77,4,False,True,True
TKT0000230,CUST017925,BKG0016124,AGT0055,Hotel Complaint,email,Thailand,2024-07-26 07:53:00,45,71,3,False,True,True
TKT0000231,CUST001373,BKG0012081,AGT0098,Cancellation Request,chat,Vietnam,2023-12-21 07:12:00,9,11,4,False,True,False
TKT0000232,CUST008700,BKG0026236,AGT0127,Booking Modification,call,Indonesia,2024-11-06 12:59:00,8,10,4,False,False,False
TKT0000233,CUST010990,BKG0028977,AGT0074,Refund Inquiry,call,Philippines,2024-11-10 15:12:00,17,28,3,False,False,False
TKT0000234,CUST011349,BKG0001319,AGT0078,Refund Inquiry,call,Vietnam,2023-07-06 14:38:00,22,42,2,False,True,False
TKT0000235,CUST006638,BKG0014037,AGT0113,Refund Inquiry,chat,Vietnam,2023-03-10 16:52:00,19,20,3,True,False,False
TKT0000236,CUST008660,BKG0004697,AGT0068,Refund Inquiry,email,India,2024-08-18 08:39:00,51,82,5,False,True,True
TKT0000237,CUST012564,BKG0043982,AGT0030,Booking Modification,email,Thailand,2024-12-08 08:59:00,24,39,4,False,False,False
TKT0000238,CUST003304,BKG0030994,AGT0117,Booking Modification,call,Vietnam,2024-10-19 07:00:00,8,22,4,False,True,False
TKT0000239,CUST000326,BKG0046475,AGT0044,Booking Modification,chat,Thailand,2023-10-24 23:49:00,9,13,5,False,False,False
TKT0000240,CUST007139,BKG0002965,AGT0018,Booking Modification,email,Indonesia,2024-11-25 02:09:00,32,32,4,True,False,True
TKT0000241,CUST011693,BKG0014754,AGT0067,Cancellation Request,chat,Singapore,2023-12-17 06:51:00,10,20,5,False,True,False
TKT0000242,CUST006741,BKG0037535,AGT0023,Hotel Complaint,call,Vietnam,2024-01-18 09:17:00,7,12,5,False,False,False
TKT0000243,CUST001683,BKG0040678,AGT0012,Hotel Complaint,email,Indonesia,2024-03-21 14:47:00,22,22,4,True,False,False
TKT0000244,CUST007850,BKG0017054,AGT0093,Booking Modification,chat,India,2023-10-14 15:24:00,8,15,5,False,False,False
TKT0000245,CUST017506,BKG0000943,AGT0107,Cancellation Request,chat,India,2023-11-08 20:44:00,12,12,5,False,True,False
TKT0000246,CUST001961,BKG0020590,AGT0148,Booking Modification,email,Philippines,2023-07-22 21:50:00,23,44,3,False,False,False
TKT0000247,CUST004690,BKG0023875,AGT0024,Booking Modification,call,Singapore,2024-09-05 00:18:00,12,20,4,True,False,False
TKT0000248,CUST003790,BKG0031066,AGT0035,Cancellation Request,chat,Philippines,2023-03-25 18:30:00,16,39,2,False,False,False
TKT0000249,CUST013903,BKG0011009,AGT0139,Booking Modification,email,Thailand,2024-02-22 21:45:00,39,41,3,False,True,True
TKT0000250,CUST000482,BKG0000027,AGT0074,Hotel Complaint,chat,Thailand,2024-05-12 16:36:00,8,28,5,False,False,False
TKT0000251,CUST016205,BKG0009947,AGT0056,Booking Modification,chat,India,2024-08-02 01:36:00,4,4,2,True,False,False
TKT0000252,CUST005694,BKG0038038,AGT0075,Payment Issue,chat,India,2024-04-02 07:33:00,24,45,3,False,False,False
TKT0000253,CUST006094,BKG0019715,AGT0067,Booking Modification,chat,Philippines,2023-05-07 12:28:00,9,16,5,True,False,False
TKT0000254,CUST010532,BKG0033807,AGT0071,Booking Modification,email,India,2023-08-08 12:13:00,35,49,4,False,False,True
TKT0000255,CUST001798,BKG0042669,AGT0005,Booking Modification,email,India,2023-07-24 13:02:00,32,46,4,False,False,True
TKT0000256,CUST010244,BKG0026306,AGT0061,Hotel Complaint,chat,Philippines,2024-04-11 21:44:00,12,15,5,False,False,False
TKT0000257,CUST006301,BKG0039743,AGT0060,Hotel Complaint,chat,Singapore,2023-07-13 23:07:00,11,28,5,True,True,False
TKT0000258,CUST007382,BKG0004305,AGT0033,Booking Modification,email,Vietnam,2023-04-03 17:40:00,42,62,5,True,False,True
TKT0000259,CUST016765,BKG0018779,AGT0095,Hotel Complaint,chat,Philippines,2024-06-17 13:13:00,9,11,3,False,True,False
TKT0000260,CUST004914,BKG0048910,AGT0031,Cancellation Request,email,Thailand,2024-07-15 18:43:00,19,19,4,False,True,False
TKT0000261,CUST004588,BKG0001309,AGT0043,Refund Inquiry,call,Vietnam,2023-09-27 09:40:00,22,22,4,False,True,False
TKT0000262,CUST017993,BKG0041984,AGT0110,Booking Modification,chat,Indonesia,2023-06-06 10:28:00,8,15,4,False,False,False
TKT0000263,CUST007892,BKG0023068,AGT0032,Refund Inquiry,call,Indonesia,2024-06-09 09:01:00,36,68,4,False,True,True
TKT0000264,CUST016265,BKG0003533,AGT0078,Booking Modification,email,India,2024-03-17 10:01:00,38,66,4,False,False,True
TKT0000265,CUST003972,BKG0049833,AGT0024,Refund Inquiry,email,Philippines,2024-04-03 12:07:00,65,109,3,False,False,True
TKT0000266,CUST005542,BKG0027783,AGT0103,Cancellation Request,call,Thailand,2024-06-27 17:24:00,17,19,3,False,True,False
TKT0000267,CUST011438,BKG0034571,AGT0033,Refund Inquiry,chat,Vietnam,2024-03-17 15:08:00,16,20,5,False,True,False
TKT0000268,CUST014647,BKG0011768,AGT0080,Cancellation Request,call,India,2024-05-26 10:50:00,13,15,4,False,False,False
TKT0000269,CUST007933,BKG0019377,AGT0099,Booking Modification,chat,Vietnam,2024-01-17 11:25:00,6,19,3,False,False,False
TKT0000270,CUST005293,BKG0039041,AGT0126,Payment Issue,email,Vietnam,2023-01-07 02:06:00,85,99,3,False,False,True
TKT0000271,CUST013407,BKG0024836,AGT0108,Hotel Complaint,email,India,2024-11-12 14:02:00,45,59,4,False,False,True
TKT0000272,CUST008816,BKG0048623,AGT0056,Cancellation Request,email,Thailand,2024-12-07 19:38:00,37,49,4,False,True,True
TKT0000273,CUST001920,BKG0040421,AGT0034,Cancellation Request,chat,Thailand,2023-11-23 19:06:00,8,8,5,False,False,False
TKT0000274,CUST004358,BKG0032734,AGT0072,Cancellation Request,call,Indonesia,2023-11-04 00:49:00,25,28,4,False,False,False
TKT0000275,CUST015399,BKG0023174,AGT0020,Hotel Complaint,email,Philippines,2023-05-08 04:42:00,30,39,4,False,True,False
TKT0000276,CUST010240,BKG0036183,AGT0096,Refund Inquiry,chat,Vietnam,2024-03-08 09:34:00,12,12,5,False,True,False
TKT0000277,CUST005242,BKG0026612,AGT0133,Booking Modification,email,India,2023-08-06 10:35:00,24,24,5,False,False,False
TKT0000278,CUST007874,BKG0049727,AGT0042,Payment Issue,email,Vietnam,2023-12-26 17:25:00,56,79,3,False,True,True
TKT0000279,CUST010282,BKG0037993,AGT0041,Booking Modification,chat,Vietnam,2023-05-10 10:16:00,13,13,2,False,False,False
TKT0000280,CUST004255,BKG0030484,AGT0071,Hotel Complaint,chat,Indonesia,2023-06-13 14:14:00,8,22,4,True,False,False
TKT0000281,CUST000922,BKG0020951,AGT0098,Refund Inquiry,call,Singapore,2024-11-22 17:49:00,22,36,4,False,True,False
TKT0000282,CUST004421,BKG0044329,AGT0141,Cancellation Request,email,Indonesia,2024-03-27 06:42:00,37,45,4,False,True,True
TKT0000283,CUST015613,BKG0048487,AGT0011,Refund Inquiry,chat,Thailand,2023-06-21 14:52:00,9,18,3,False,False,False
TKT0000284,CUST010809,BKG0049836,AGT0018,Payment Issue,chat,Vietnam,2023-11-12 17:33:00,15,25,3,True,True,False
TKT0000285,CUST011595,BKG0043626,AGT0034,Refund Inquiry,call,Thailand,2024-02-05 12:44:00,18,18,5,False,True,False
TKT0000286,CUST003375,BKG0026334,AGT0118,Booking Modification,email,Singapore,2023-08-22 11:53:00,27,36,3,False,False,False
TKT0000287,CUST011825,BKG0044524,AGT0062,Booking Modification,chat,India,2023-07-06 05:45:00,11,12,4,True,True,False
TKT0000288,CUST003949,BKG0041570,AGT0080,Cancellation Request,chat,Philippines,2023-03-26 11:23:00,13,13,3,False,False,False
TKT0000289,CUST014483,BKG0030734,AGT0026,Cancellation Request,chat,Singapore,2023-06-17 09:46:00,9,11,4,False,False,False
TKT0000290,CUST008546,BKG0042420,AGT0115,Booking Modification,call,Indonesia,2024-08-24 21:28:00,13,13,4,False,False,False
TKT0000291,CUST011126,BKG0003988,AGT0029,Cancellation Request,call,Vietnam,2023-09-20 12:56:00,22,23,5,False,False,False
TKT0000292,CUST003428,BKG0028173,AGT0009,Cancellation Request,chat,India,2023-03-06 07:38:00,10,34,4,True,True,False
TKT0000293,CUST008708,BKG0046986,AGT0126,Booking Modification,email,Philippines,2024-03-23 10:41:00,27,27,3,False,False,False
TKT0000294,CUST014167,BKG0049676,AGT0016,Payment Issue,chat,Indonesia,2023-03-12 17:14:00,21,42,5,False,False,False
TKT0000295,CUST013542,BKG0037293,AGT0106,Refund Inquiry,email,Thailand,2023-12-19 07:28:00,25,33,3,False,True,False
TKT0000296,CUST013734,BKG0042813,AGT0008,Payment Issue,email,Philippines,2023-12-23 00:17:00,49,69,4,False,False,True
TKT0000297,CUST013379,BKG0049969,AGT0059,Booking Modification,chat,Indonesia,2023-02-16 18:21:00,11,13,5,False,False,False
TKT0000298,CUST002214,BKG0016929,AGT0128,Hotel Complaint,chat,Vietnam,2024-01-02 15:35:00,12,33,3,True,True,False
TKT0000299,CUST000294,BKG0042032,AGT0147,Hotel Complaint,call,India,2023-02-24 12:02:00,11,13,4,True,False,False
TKT0000300,CUST006168,BKG0032429,AGT0138,Booking Modification,chat,Philippines,2023-09-28 09:28:00,7,22,5,False,False,False
TKT0000301,CUST002337,BKG0006158,AGT0140,Refund Inquiry,email,Philippines,2023-08-15 22:16:00,58,58,3,False,True,True
TKT0000302,CUST008848,BKG0032082,AGT0060,Cancellation Request,email,Indonesia,2024-04-28 18:39:00,24,40,5,False,True,False
TKT0000303,CUST003520,BKG0017450,AGT0031,Cancellation Request,call,Singapore,2023-06-26 09:30:00,14,23,3,False,False,False
TKT0000304,CUST012581,BKG0017791,AGT0081,Refund Inquiry,email,Singapore,2023-11-19 10:15:00,71,97,3,False,True,True
TKT0000305,CUST013028,BKG0020426,AGT0110,Payment Issue,email,Singapore,2024-04-03 22:06:00,73,83,4,False,True,True
TKT0000306,CUST002288,BKG0028540,AGT0041,Payment Issue,call,India,2024-05-13 18:01:00,24,27,4,True,False,False
TKT0000307,CUST002917,BKG0046838,AGT0049,Cancellation Request,chat,India,2024-12-25 08:02:00,12,28,3,False,True,False
TKT0000308,CUST005443,BKG0022840,AGT0128,Cancellation Request,call,Vietnam,2024-12-11 14:34:00,15,29,4,False,False,False
TKT0000309,CUST012044,BKG0031896,AGT0071,Hotel Complaint,chat,Thailand,2024-05-06 09:07:00,4,15,3,True,True,False
TKT0000310,CUST008999,BKG0038351,AGT0017,Refund Inquiry,call,Thailand,2024-07-12 05:34:00,26,32,4,False,True,False
TKT0000311,CUST001848,BKG0015537,AGT0090,Booking Modification,chat,Vietnam,2023-05-03 15:34:00,9,9,3,False,False,False
TKT0000312,CUST014553,BKG0033832,AGT0096,Payment Issue,email,Thailand,2023-11-11 16:52:00,54,95,1,False,False,True
TKT0000313,CUST009509,BKG0041383,AGT0071,Booking Modification,chat,India,2024-10-09 17:42:00,9,9,4,True,False,False
TKT0000314,CUST016738,BKG0023653,AGT0093,Payment Issue,call,Thailand,2024-01-20 15:23:00,21,21,3,False,False,False
TKT0000315,CUST005560,BKG0000604,AGT0078,Cancellation Request,email,India,2024-01-18 20:07:00,52,71,4,False,False,True
TKT0000316,CUST013880,BKG0046823,AGT0024,Payment Issue,chat,Philippines,2024-09-13 20:40:00,29,60,4,False,False,False
TKT0000317,CUST016765,BKG0042706,AGT0054,Refund Inquiry,call,Indonesia,2023-04-01 13:25:00,19,31,5,False,True,False
TKT0000318,CUST013881,BKG0002377,AGT0120,Booking Modification,email,Indonesia,2024-02-15 11:45:00,30,43,4,False,False,False
TKT0000319,CUST009378,BKG0013908,AGT0148,Booking Modification,call,Philippines,2023-05-21 09:50:00,14,21,2,True,False,False
TKT0000320,CUST010450,BKG0025794,AGT0149,Booking Modification,chat,Vietnam,2024-10-22 08:02:00,8,23,4,True,False,False
TKT0000321,CUST006922,BKG0026830,AGT0064,Booking Modification,chat,India,2023-06-25 10:56:00,7,7,5,False,False,False
TKT0000322,CUST016014,BKG0024289,AGT0124,Booking Modification,chat,Philippines,2023-02-18 06:56:00,7,7,1,True,False,False
TKT0000323,CUST001774,BKG0016600,AGT0026,Payment Issue,chat,Thailand,2024-02-28 06:42:00,22,22,5,False,True,False
TKT0000324,CUST015635,BKG0011543,AGT0133,Payment Issue,call,Philippines,2024-04-04 09:47:00,28,49,4,False,True,False
TKT0000325,CUST017296,BKG0004862,AGT0135,Cancellation Request,chat,Thailand,2023-07-28 18:46:00,14,14,3,False,False,False
TKT0000326,CUST001050,BKG0012906,AGT0103,Refund Inquiry,chat,Philippines,2024-11-08 09:50:00,14,16,3,False,False,False
TKT0000327,CUST015428,BKG0026322,AGT0102,Refund Inquiry,email,Thailand,2024-05-28 19:47:00,38,45,5,False,True,True
TKT0000328,CUST014045,BKG0022157,AGT0096,Cancellation Request,chat,Vietnam,2024-09-12 14:56:00,9,9,4,False,True,False
TKT0000329,CUST004700,BKG0003257,AGT0009,Cancellation Request,chat,Philippines,2024-10-02 20:53:00,17,23,4,False,True,False
TKT0000330,CUST005188,BKG0012231,AGT0121,Refund Inquiry,email,Singapore,2024-11-23 09:18:00,45,55,4,False,True,True
TKT0000331,CUST003893,BKG0040295,AGT0135,Booking Modification,chat,Thailand,2024-02-25 01:40:00,11,11,4,False,False,False
TKT0000332,CUST003348,BKG0012208,AGT0072,Booking Modification,email,Thailand,2024-05-02 08:03:00,31,54,2,False,False,True
TKT0000333,CUST004781,BKG0023692,AGT0011,Cancellation Request,email,Thailand,2024-05-25 05:00:00,48,57,3,False,True,True
TKT0000334,CUST007845,BKG0001951,AGT0024,Refund Inquiry,chat,Vietnam,2024-10-09 09:31:00,13,35,4,False,False,False
TKT0000335,CUST016526,BKG0014418,AGT0136,Hotel Complaint,email,Vietnam,2023-05-01 09:37:00,49,73,4,False,False,True
TKT0000336,CUST006634,BKG0040641,AGT0132,Hotel Complaint,chat,India,2023-04-16 06:22:00,9,9,4,False,False,False
TKT0000337,CUST002249,BKG0027895,AGT0108,Booking Modification,chat,Philippines,2024-11-17 12:22:00,6,6,4,False,False,False
TKT0000338,CUST013520,BKG0008368,AGT0031,Booking Modification,chat,Indonesia,2023-10-15 19:23:00,12,14,5,False,False,False
TKT0000339,CUST006998,BKG0041106,AGT0042,Cancellation Request,chat,Vietnam,2023-10-14 14:01:00,17,27,4,True,False,False
TKT0000340,CUST015811,BKG0027124,AGT0055,Cancellation Request,chat,Indonesia,2023-01-14 07:16:00,11,15,5,True,True,False
TKT0000341,CUST003787,BKG0017114,AGT0076,Booking Modification,chat,Thailand,2023-08-14 13:50:00,5,5,5,False,False,False
TKT0000342,CUST015522,BKG0024185,AGT0001,Booking Modification,email,Thailand,2023-04-08 20:52:00,35,46,3,True,False,True
TKT0000343,CUST003587,BKG0037020,AGT0132,Payment Issue,call,India,2023-02-16 13:24:00,23,45,4,False,True,False
TKT0000344,CUST009676,BKG0026219,AGT0042,Payment Issue,email,India,2023-02-02 08:53:00,48,55,3,False,False,True
TKT0000345,CUST008111,BKG0022673,AGT0022,Booking Modification,call,Thailand,2024-02-21 13:02:00,5,5,4,False,False,False
TKT0000346,CUST007970,BKG0035251,AGT0038,Payment Issue,call,Vietnam,2023-02-03 08:47:00,24,29,4,False,True,False
TKT0000347,CUST008462,BKG0021338,AGT0011,Refund Inquiry,chat,Thailand,2024-02-28 15:44:00,26,31,4,True,False,False
TKT0000348,CUST017814,BKG0036354,AGT0044,Booking Modification,email,Singapore,2023-06-01 17:41:00,25,30,4,False,False,False
TKT0000349,CUST003602,BKG0009567,AGT0072,Booking Modification,chat,Indonesia,2023-12-27 18:36:00,1,1,2,False,False,False
TKT0000350,CUST007201,BKG0029230,AGT0015,Cancellation Request,email,Indonesia,2023-10-10 11:07:00,44,49,3,True,False,True
TKT0000351,CUST012692,BKG0009137,AGT0110,Payment Issue,chat,Vietnam,2023-12-23 22:14:00,15,15,5,False,False,False
TKT0000352,CUST014949,BKG0020793,AGT0056,Cancellation Request,chat,India,2024-07-26 05:34:00,19,32,4,False,True,False
TKT0000353,CUST002287,BKG0026917,AGT0143,Booking Modification,chat,Thailand,2023-10-12 13:25:00,8,8,4,False,True,False
TKT0000354,CUST015830,BKG0022656,AGT0116,Payment Issue,call,Thailand,2023-04-04 11:25:00,31,53,2,False,True,True
TKT0000355,CUST000971,BKG0006270,AGT0119,Refund Inquiry,chat,Vietnam,2024-06-05 09:37:00,16,25,3,False,True,False
TKT0000356,CUST016226,BKG0020975,AGT0091,Payment Issue,call,Indonesia,2024-08-13 14:11:00,31,34,4,False,True,True
TKT0000357,CUST014119,BKG0034193,AGT0050,Refund Inquiry,chat,Philippines,2023-10-09 13:16:00,9,14,3,False,False,False
TKT0000358,CUST015232,BKG0049445,AGT0026,Hotel Complaint,chat,Singapore,2024-08-17 08:41:00,11,11,3,False,False,False
TKT0000359,CUST009115,BKG0016351,AGT0087,Payment Issue,call,Thailand,2024-11-14 13:52:00,20,23,4,False,False,False
TKT0000360,CUST005665,BKG0038742,AGT0134,Booking Modification,call,Thailand,2024-12-09 17:12:00,12,12,4,False,False,False
TKT0000361,CUST003734,BKG0012146,AGT0114,Refund Inquiry,email,Singapore,2023-01-10 11:08:00,48,71,3,True,True,True
TKT0000362,CUST002303,BKG0042353,AGT0014,Payment Issue,call,Vietnam,2024-01-23 10:21:00,30,30,3,False,False,False
TKT0000363,CUST002197,BKG0029516,AGT0135,Refund Inquiry,email,Philippines,2023-05-25 02:29:00,76,101,5,True,True,True
TKT0000364,CUST012194,BKG0006170,AGT0074,Cancellation Request,email,Philippines,2024-05-17 11:27:00,54,73,5,False,True,True
TKT0000365,CUST008009,BKG0041539,AGT0140,Booking Modification,call,Thailand,2024-04-11 11:27:00,7,7,4,False,False,False
TKT0000366,CUST008033,BKG0003156,AGT0094,Booking Modification,call,Thailand,2023-11-23 10:18:00,13,29,4,False,False,False
TKT0000367,CUST011144,BKG0022830,AGT0149,Booking Modification,email,Vietnam,2023-04-12 20:48:00,22,37,4,False,False,False
TKT0000368,CUST002905,BKG0007904,AGT0017,Refund Inquiry,email,Indonesia,2024-07-28 13:52:00,47,73,1,False,True,True
TKT0000369,CUST001292,BKG0043504,AGT0144,Booking Modification,email,Thailand,2023-08-07 16:59:00,28,28,4,False,False,False
TKT0000370,CUST003449,BKG0005726,AGT0150,Payment Issue,chat,Indonesia,2024-06-14 14:55:00,17,28,2,False,False,False
TKT0000371,CUST000808,BKG0021419,AGT0087,Hotel Complaint,call,Vietnam,2023-08-11 13:22:00,21,21,5,False,False,False
TKT0000372,CUST015800,BKG0013147,AGT0148,Payment Issue,chat,Indonesia,2024-05-20 18:47:00,16,22,3,False,True,False
TKT0000373,CUST004024,BKG0034505,AGT0022,Booking Modification,call,India,2023-11-06 13:36:00,7,15,3,False,False,False
TKT0000374,CUST000015,BKG0022297,AGT0096,Refund Inquiry,chat,Indonesia,2024-03-17 14:29:00,16,20,5,False,True,False
TKT0000375,CUST012770,BKG0029659,AGT0035,Refund Inquiry,chat,Philippines,2024-10-13 12:42:00,13,27,4,False,False,False
TKT0000376,CUST007066,BKG0004937,AGT0138,Payment Issue,call,Thailand,2024-02-14 07:31:00,22,22,5,False,False,False
